Date,Open Price,Close Price,High Price,Low Price,Volume,daydiffirence,dayopenchange,openchange,volumechangepercent
11-Jul-13,1657.41,1675.02,1676.63,1657.41,2315341568,19.22,5.85,4.79,0.076737809
12-Jul-13,1675.26,1680.19,1680.19,1672.33,2391796736,7.86,17.85,0.24,0.031965579
15-Jul-13,1679.59,1682.5,1684.51,1677.89,1776131456,6.62,4.33,-0.6,-0.346632721
16-Jul-13,1682.7,1676.26,1683.73,1671.84,2089150208,11.89,3.11,0.2,0.149830659
17-Jul-13,1677.91,1680.91,1684.75,1677.91,2204255744,6.84,-4.79,1.65,0.052219683
18-Jul-13,1681.05,1689.37,1693.12,1681.05,2407139840,12.07,3.14,0.14,0.0842843
19-Jul-13,1686.15,1692.09,1692.09,1684.08,2567617024,8.01,5.1,-3.22,0.062500436
22-Jul-13,1694.41,1695.53,1697.61,1690.67,1901499392,6.94,8.26,2.32,-0.350311778
23-Jul-13,1696.63,1692.39,1698.78,1691.13,2058774528,7.65,2.22,1.1,0.076392599
24-Jul-13,1696.06,1685.94,1698.38,1682.57,2315623168,15.81,-0.57,3.67,0.110919878
25-Jul-13,1685.21,1690.25,1690.94,1680.07,2330709248,10.87,-10.85,-0.73,0.006472742
26-Jul-13,1687.31,1691.65,1691.85,1676.03,2005134720,15.82,2.1,-2.94,-0.162370401
29-Jul-13,1690.32,1685.33,1690.92,1681.86,1823464192,9.06,3.01,-1.33,-0.099629337
30-Jul-13,1687.92,1685.96,1693.19,1682.42,2147735552,10.77,-2.4,2.59,0.150982908
31-Jul-13,1687.76,1685.73,1698.43,1684.94,2507661312,13.49,-0.16,1.8,0.143530451
1-Aug-13,1689.42,1706.87,1707.85,1689.42,2299358464,18.43,1.66,3.69,-0.090591724
2-Aug-13,1706.1,1709.67,1709.67,1700.68,2059922688,8.99,16.68,-0.77,-0.116235322
5-Aug-13,1708.01,1707.14,1709.24,1703.55,1586270592,5.69,1.91,-1.66,-0.298594766
6-Aug-13,1705.79,1697.37,1705.79,1693.29,1927599872,12.5,-2.22,-1.35,0.177074758
7-Aug-13,1695.3,1690.91,1695.3,1684.91,1893250432,10.39,-10.49,-2.07,-0.018143104
8-Aug-13,1693.35,1697.48,1700.18,1688.38,1955683456,11.8,-1.95,2.44,0.03192389
9-Aug-13,1696.1,1691.42,1699.42,1686.02,1830041728,13.4,2.75,-1.38,-0.068655116
12-Aug-13,1688.37,1689.47,1691.49,1683.35,1646061824,8.14,-7.73,-3.05,-0.111769741
13-Aug-13,1690.65,1694.16,1696.81,1682.62,1790135168,14.19,2.28,1.18,0.080481824
14-Aug-13,1693.88,1685.39,1695.52,1684.83,1796109824,10.69,3.23,-0.28,0.003326442
15-Aug-13,1679.61,1661.32,1679.61,1658.59,2187258624,21.02,-14.27,-5.78,0.178830613
16-Aug-13,1661.22,1655.83,1663.6,1652.61,2076508288,10.99,-18.39,-0.1,-0.053334888
19-Aug-13,1655.25,1646.06,1659.18,1645.84,1757014144,13.34,-5.97,-0.58,-0.181839256
20-Aug-13,1646.81,1652.35,1658.92,1646.08,1872287360,12.84,-8.44,0.75,0.061568122
21-Aug-13,1650.66,1642.8,1656.99,1639.43,1909711360,17.56,3.85,-1.69,0.019596679
22-Aug-13,1645.03,1656.96,1659.55,1645.03,1581553792,14.52,-5.63,2.23,-0.207490614
23-Aug-13,1659.92,1663.5,1664.85,1654.81,1814737280,10.04,14.89,2.96,0.12849435
26-Aug-13,1664.29,1656.78,1669.51,1656.02,1548971392,13.49,4.37,0.79,-0.171575724
27-Aug-13,1652.54,1630.48,1652.54,1629.05,2159753984,23.49,-11.75,-4.24,0.282801929
28-Aug-13,1630.25,1634.96,1641.18,1627.47,1799177984,13.71,-22.29,-0.23,-0.200411523
29-Aug-13,1633.5,1638.17,1646.41,1630.88,1614368128,15.53,3.25,-1.46,-0.114478137
30-Aug-13,1638.89,1632.97,1640.08,1628.05,1741728000,12.03,5.39,0.72,0.07312271
3-Sep-13,1635.95,1639.77,1651.35,1633.41,2014919040,17.94,-2.94,2.98,0.135584127
4-Sep-13,1640.72,1653.08,1655.72,1637.41,2218144512,18.31,4.77,0.95,0.091619582
5-Sep-13,1653.28,1655.08,1659.17,1653.07,1777659776,6.1,12.56,0.2,-0.247789111
6-Sep-13,1657.44,1655.17,1664.83,1640.62,1968804224,24.21,4.16,2.36,0.097086569
9-Sep-13,1656.85,1671.71,1672.4,1656.85,1782205824,15.55,-0.59,1.68,-0.104700814
10-Sep-13,1674.32,1683.99,1684.09,1674.32,2146747008,9.77,17.47,2.61,0.169810966
11-Sep-13,1681.04,1689.13,1689.13,1678.7,1947005696,10.43,6.72,-2.95,-0.102588972
12-Sep-13,1689.21,1683.42,1689.97,1681.96,1926976640,8.01,8.17,0.08,-0.010394032
13-Sep-13,1685.04,1687.99,1688.73,1682.22,1588863872,6.51,-4.17,1.62,-0.212801596
16-Sep-13,1691.7,1697.6,1704.95,1691.7,1851910784,13.25,6.66,3.71,0.142040812
17-Sep-13,1697.73,1704.76,1705.52,1697.73,1761958912,7.79,6.03,0.13,-0.051052196
18-Sep-13,1705.74,1725.52,1729.44,1700.35,2387044352,29.09,8.01,0.98,0.261865868
19-Sep-13,1727.34,1722.34,1729.86,1720.2,2162319616,9.66,21.6,1.82,-0.103927622
20-Sep-13,1722.44,1709.91,1725.23,1708.89,2935481088,16.34,-4.9,0.1,0.263384927
23-Sep-13,1711.44,1701.84,1711.44,1697.1,1937745920,14.34,-11,1.53,-0.514894733
24-Sep-13,1702.6,1697.42,1707.63,1694.9,2068147840,12.73,-8.84,0.76,0.063052514
25-Sep-13,1698.02,1692.77,1701.71,1691.88,2051986560,9.83,-4.58,0.6,-0.007875919
26-Sep-13,1694.05,1698.67,1703.85,1693.11,1799461760,10.74,-3.97,1.28,-0.140333518
27-Sep-13,1695.52,1691.75,1695.52,1687.11,1991783936,8.41,1.47,-3.15,0.09655775
30-Sep-13,1687.26,1681.55,1687.26,1674.99,2040608896,12.27,-8.26,-4.49,0.023926662
1-Oct-13,1682.41,1695,1696.55,1682.07,1817922432,14.48,-4.85,0.86,-0.122495031
2-Oct-13,1691.9,1693.87,1693.87,1680.34,1932269824,13.53,9.49,-3.1,0.059177756
3-Oct-13,1692.35,1678.66,1692.35,1670.36,2053542912,21.99,0.45,-1.52,0.059055541
4-Oct-13,1678.79,1690.5,1691.94,1677.33,1756524672,14.61,-13.56,0.13,-0.16909426
7-Oct-13,1687.15,1676.12,1687.15,1674.7,1629211776,12.45,8.36,-3.35,-0.078143859
8-Oct-13,1676.22,1655.45,1676.79,1655.03,2252686848,21.76,-10.93,0.1,0.276769526
9-Oct-13,1656.99,1656.4,1662.47,1646.47,2348331776,16,-19.23,1.54,0.040728882
10-Oct-13,1660.88,1692.56,1692.56,1660.88,2206752256,31.68,3.89,4.48,-0.064157415
11-Oct-13,1691.09,1703.2,1703.44,1688.52,1971531008,14.92,30.21,-1.47,-0.119308926
14-Oct-13,1699.86,1710.14,1711.03,1692.13,1711786112,18.9,8.77,-3.34,-0.151739107
15-Oct-13,1709.17,1698.06,1711.57,1695.93,2131476352,15.64,9.31,-0.97,0.196901195
16-Oct-13,1700.49,1721.54,1721.76,1700.49,2249738240,21.27,-8.68,2.43,0.052566955
17-Oct-13,1720.17,1733.15,1733.45,1714.12,2183736064,19.33,19.68,-1.37,-0.030224429
18-Oct-13,1736.72,1744.5,1745.31,1735.74,2407962880,9.57,16.55,3.57,0.093118884
21-Oct-13,1745.2,1744.66,1747.79,1740.67,1926465024,7.12,8.48,0.7,-0.24993854
22-Oct-13,1746.48,1754.67,1759.33,1746.48,2466614528,12.85,1.28,1.82,0.218984157
23-Oct-13,1752.27,1746.38,1752.27,1740.5,2401986304,11.77,5.79,-2.4,-0.026906158
24-Oct-13,1747.48,1752.07,1753.94,1745.5,2268331776,8.44,-4.79,1.1,-0.058921948
25-Oct-13,1756.01,1759.77,1759.82,1752.45,2058699904,7.37,8.53,3.94,-0.101827309
28-Oct-13,1759.42,1762.11,1764.99,1757.67,2066305024,7.32,3.41,-0.35,0.003680541
29-Oct-13,1762.93,1771.95,1772.09,1762.93,2175583232,9.16,3.51,0.82,0.050229385
30-Oct-13,1772.27,1763.31,1775.22,1757.24,2114411136,17.98,9.34,0.32,-0.028931032
31-Oct-13,1763.24,1756.54,1768.53,1755.72,2294392832,12.81,-9.03,-0.07,0.07844415
1-Nov-13,1758.7,1761.64,1765.67,1752.7,2235862016,12.97,-4.54,2.16,-0.026178188
4-Nov-13,1763.4,1767.93,1768.78,1761.56,1855371264,7.22,4.7,1.76,-0.205075264
5-Nov-13,1765.67,1762.97,1767.03,1755.76,1955431808,11.27,2.27,-2.26,0.051170562
6-Nov-13,1765,1770.49,1773.74,1764.4,2058291456,9.34,-0.67,2.03,0.049973315
7-Nov-13,1770.74,1747.15,1774.54,1746.2,1769582080,28.34,5.74,0.25,-0.163151164
8-Nov-13,1748.37,1770.61,1770.78,1747.63,2353356800,23.15,-22.37,1.22,0.248060439
11-Nov-13,1769.96,1771.89,1773.44,1767.85,1553361408,5.59,21.59,-0.65,-0.515009185
12-Nov-13,1769.51,1767.69,1771.78,1762.29,1991095808,9.49,-0.45,-2.38,0.219845975
13-Nov-13,1764.37,1782,1782,1760.64,2129835392,21.36,-5.14,-3.32,0.065140989
14-Nov-13,1782.75,1790.62,1791.53,1780.22,2221239552,11.31,18.38,0.75,0.041150069
15-Nov-13,1790.66,1798.18,1798.22,1790.66,2246936576,7.56,7.91,0.04,0.011436471
18-Nov-13,1798.82,1791.53,1802.33,1788,2038042880,14.33,8.16,0.64,-0.102497204
19-Nov-13,1790.79,1787.87,1795.51,1784.72,2064366976,10.79,-8.03,-0.74,0.012751655
20-Nov-13,1789.59,1781.37,1795.73,1777.23,2052701440,18.5,-1.2,1.72,-0.005683016
21-Nov-13,1783.52,1795.85,1797.16,1783.52,2149104384,13.64,-6.07,2.15,0.044857265
22-Nov-13,1797.21,1804.76,1804.84,1794.7,2027830144,10.14,13.69,1.36,-0.05980493
25-Nov-13,1806.33,1802.48,1808.1,1800.58,2006813312,7.52,9.12,1.57,-0.010472739
26-Nov-13,1802.87,1802.75,1808.42,1800.77,2115623808,7.65,-3.46,0.39,0.051431873
27-Nov-13,1803.48,1807.23,1808.27,1802.77,1641949696,5.5,0.61,0.73,-0.288482719
29-Nov-13,1808.69,1805.81,1813.55,1803.98,1023525312,9.57,5.21,1.46,-0.604210152
2-Dec-13,1806.55,1800.9,1810.02,1798.6,1857770624,11.42,-2.14,0.74,0.44905722
3-Dec-13,1800.1,1795.15,1800.1,1787.85,2179917056,12.25,-6.45,-0.8,0.147779215
4-Dec-13,1793.15,1792.81,1799.8,1779.09,2377749504,20.71,-6.95,-2,0.083201552
5-Dec-13,1792.82,1785.03,1792.82,1783.38,2235741952,9.44,-0.33,0.01,-0.063516969
6-Dec-13,1788.36,1805.09,1806.04,1788.36,1997028480,17.68,-4.46,3.33,-0.119534335
9-Dec-13,1806.21,1808.37,1811.52,1806.21,1944802176,5.31,17.85,1.12,-0.026854302
10-Dec-13,1807.6,1802.62,1808.52,1801.75,1961680896,6.77,1.39,-0.77,0.008604213
11-Dec-13,1802.76,1782.22,1802.97,1780.09,2204172544,22.88,-4.84,0.14,0.110014821
12-Dec-13,1781.71,1775.5,1782.99,1772.28,2036137728,10.71,-21.05,-0.51,-0.082526252
13-Dec-13,1777.98,1775.32,1780.92,1772.45,1852921344,8.47,-3.73,2.48,-0.098879742
16-Dec-13,1777.48,1786.54,1792.22,1777.48,2113401856,14.74,-0.5,2.16,0.123251766
17-Dec-13,1786.47,1781,1786.77,1777.05,2023718912,9.72,8.99,-0.07,-0.044315909
18-Dec-13,1781.46,1810.65,1811.08,1767.99,2962014464,43.09,-5.01,0.46,0.316776155
19-Dec-13,1809,1809.6,1810.88,1801.35,2147823104,9.53,27.54,-1.65,-0.379077475
20-Dec-13,1810.39,1818.32,1823.75,1810.25,3103049728,13.5,1.39,0.79,0.307834778
23-Dec-13,1822.92,1827.99,1829.75,1822.92,1709340800,6.83,12.53,4.6,-0.815348775
24-Dec-13,1828.02,1833.32,1833.32,1828.02,719464256,5.3,5.1,0.03,-1.37585229
26-Dec-13,1834.96,1842.02,1842.84,1834.96,1078067968,7.88,6.94,1.64,0.332635532
27-Dec-13,1842.97,1841.4,1844.89,1839.81,1067685312,5.08,8.01,0.95,-0.009724453
30-Dec-13,1841.47,1841.07,1842.47,1838.77,1194584960,3.7,-1.5,0.07,0.106229069
31-Dec-13,1842.61,1848.36,1849.44,1842.41,1272077696,7.03,1.14,1.54,0.060918241
2-Jan-14,1845.86,1831.98,1845.86,1827.74,1812452608,18.12,3.25,-2.5,0.298145678
3-Jan-14,1833.21,1831.37,1838.24,1829.13,1649433088,9.11,-12.65,1.23,-0.098833667
6-Jan-14,1832.31,1826.77,1837.16,1823.73,1979986176,13.43,-0.9,0.94,0.16694717
7-Jan-14,1828.71,1837.88,1840.1,1828.71,2067762944,11.39,-3.6,1.94,0.042450112
8-Jan-14,1837.9,1837.49,1840.02,1831.4,2319179520,8.62,9.19,0.02,0.108407553
9-Jan-14,1839,1838.13,1843.23,1830.38,1648683392,12.85,1.1,1.51,-0.406685802
10-Jan-14,1840.06,1842.37,1843.15,1832.43,2072823040,10.72,1.06,1.93,0.204619323
13-Jan-14,1841.26,1819.2,1843.45,1815.52,2365210112,27.93,1.2,-1.11,0.123619915
14-Jan-14,1821.36,1838.88,1839.26,1821.36,2194677504,17.9,-19.9,2.16,-0.077702809
15-Jan-14,1840.52,1848.38,1850.84,1840.52,2551404032,10.32,19.16,1.64,0.139815773
16-Jan-14,1847.99,1845.89,1847.99,1840.3,2239486720,7.69,7.47,-0.39,-0.139280715
17-Jan-14,1844.23,1838.7,1846.04,1835.23,2612642304,10.81,-3.76,-1.66,0.142826893
21-Jan-14,1841.05,1843.8,1849.31,1832.38,2488078848,16.93,-3.18,2.35,-0.050064111
22-Jan-14,1844.71,1844.86,1846.87,1840.88,2163287040,5.99,3.66,0.91,-0.150138101
23-Jan-14,1842.29,1828.46,1842.29,1820.06,2567655936,22.23,-2.42,-2.57,0.157485623
24-Jan-14,1826.96,1790.29,1826.96,1790.29,3050558976,36.67,-15.33,-1.5,0.158299854
27-Jan-14,1791.03,1781.56,1795.98,1772.88,2684473088,23.1,-35.93,0.74,-0.136371599
28-Jan-14,1783,1792.5,1793.87,1779.49,2316132096,14.38,-8.03,1.44,-0.159032808
29-Jan-14,1790.15,1774.2,1790.15,1770.45,2814337792,19.7,7.15,-2.35,0.177024129
30-Jan-14,1777.17,1794.19,1798.77,1777.17,2487038208,21.6,-12.98,2.97,-0.131602153
31-Jan-14,1790.88,1782.59,1793.88,1772.26,2846584832,21.62,13.71,-3.31,0.126308066
3-Feb-14,1782.68,1741.89,1784.83,1739.66,3294948352,45.17,-8.2,0.09,0.136076039
4-Feb-14,1743.82,1755.2,1758.73,1743.82,2714900992,14.91,-38.86,1.93,-0.213653228
5-Feb-14,1753.38,1751.64,1755.79,1737.92,2568859392,17.87,9.56,-1.82,-0.056850757
6-Feb-14,1752.99,1773.43,1774.06,1752.99,2438373376,21.07,-0.39,1.35,-0.05351355
7-Feb-14,1776.01,1797.02,1798.03,1776.01,2448974848,22.02,23.02,2.58,0.004328943
10-Feb-14,1796.2,1799.84,1799.94,1791.83,2074480128,8.11,20.19,-0.82,-0.180524612
11-Feb-14,1800.45,1819.75,1823.54,1800.41,2279064320,23.13,4.25,0.61,0.089766748
12-Feb-14,1820.12,1819.26,1826.55,1815.97,2118560896,10.58,19.67,0.37,-0.07576059
13-Feb-14,1814.82,1829.83,1830.25,1809.22,2275862784,21.03,-5.3,-4.44,0.069117475
14-Feb-14,1828.46,1838.63,1841.65,1825.59,2032494080,16.06,13.64,-1.37,-0.119738949
18-Feb-14,1839.03,1840.76,1842.87,1835.01,2136133120,7.86,10.57,0.4,0.048517126
19-Feb-14,1838.9,1828.75,1847.5,1826.99,2285507840,20.51,-0.13,-1.86,0.065357343
20-Feb-14,1829.24,1839.78,1842.79,1824.58,2215243776,18.21,-9.66,0.49,-0.031718434
21-Feb-14,1841.07,1836.25,1846.13,1835.6,2272714240,10.53,11.83,1.29,0.025287149
24-Feb-14,1836.78,1847.61,1858.71,1836.78,2350026752,21.93,-4.29,0.53,0.032898567
25-Feb-14,1847.66,1845.12,1852.91,1840.19,2247244800,12.72,10.88,0.05,-0.045736874
26-Feb-14,1845.79,1845.16,1852.65,1840.66,2314461184,11.99,-1.87,0.67,0.029041915
27-Feb-14,1844.9,1854.29,1854.53,1841.13,2131204224,13.4,-0.89,-0.26,-0.085987517
28-Feb-14,1855.12,1859.45,1867.92,1847.67,2417877504,20.25,10.22,0.83,0.118564021
3-Mar-14,1857.68,1845.73,1857.68,1834.44,2118627200,23.24,2.56,-1.77,-0.141247268
4-Mar-14,1849.23,1873.91,1876.23,1849.23,2141930496,27,-8.45,3.5,0.010879576
5-Mar-14,1874.05,1873.81,1876.53,1871.11,2079186688,5.42,24.82,0.14,-0.030177092
6-Mar-14,1874.18,1877.03,1881.94,1874.18,2071146880,7.76,0.13,0.37,-0.003881815
7-Mar-14,1878.52,1878.04,1883.57,1870.56,2124230528,13.01,4.34,1.49,0.024989589
10-Mar-14,1877.86,1877.17,1877.87,1867.04,1772573952,10.83,-0.66,-0.18,-0.198387534
11-Mar-14,1878.26,1867.63,1882.35,1863.88,1980816128,18.47,0.4,1.09,0.105129483
12-Mar-14,1866.15,1868.2,1868.38,1854.38,1950277632,14,-12.11,-1.48,-0.015658538
13-Mar-14,1869.06,1846.34,1874.4,1841.86,2312850432,32.54,2.91,0.86,0.156764482
14-Mar-14,1845.07,1841.13,1852.44,1839.57,2108330240,12.87,-23.99,-1.27,-0.097005767
17-Mar-14,1842.81,1858.83,1862.3,1842.81,1798183808,19.49,-2.26,1.68,-0.172477602
18-Mar-14,1858.92,1872.25,1873.76,1858.92,1725838208,14.84,16.11,0.09,-0.041919109
19-Mar-14,1872.25,1860.77,1874.14,1850.35,2060344064,23.79,13.33,0,0.162354367
20-Mar-14,1860.09,1872.01,1873.49,1854.63,2178826752,18.86,-12.16,-0.68,0.054379123
21-Mar-14,1874.53,1866.52,1883.97,1863.46,3408795648,20.51,14.44,2.52,0.360822127
24-Mar-14,1867.67,1857.44,1873.34,1849.69,2292478720,23.65,-6.86,1.15,-0.486947564
25-Mar-14,1859.48,1865.62,1871.87,1855.96,2129129856,15.91,-8.19,2.04,-0.076720949
26-Mar-14,1867.09,1852.56,1875.92,1852.56,2259000320,23.36,7.61,1.47,0.057490237
27-Mar-14,1852.11,1849.04,1855.55,1842.11,2480788736,13.44,-14.98,-0.45,0.089402379
28-Mar-14,1850.07,1857.62,1866.63,1850.07,1919787008,16.56,-2.04,1.03,-0.292220817
31-Mar-14,1859.16,1872.34,1875.18,1859.16,1964919040,16.02,9.09,1.54,0.022968902
1-Apr-14,1873.96,1885.52,1885.84,1873.96,2137230720,11.88,14.8,1.62,0.080623808
2-Apr-14,1886.61,1890.9,1893.17,1883.79,1967130240,9.38,12.65,1.09,-0.086471387
3-Apr-14,1891.43,1888.77,1893.8,1882.65,1977859456,11.15,4.82,0.53,0.00542466
4-Apr-14,1890.25,1865.09,1897.28,1863.26,2505611776,34.02,-1.18,1.48,0.210628129
7-Apr-14,1863.92,1845.04,1864.04,1841.48,2567113216,22.56,-26.33,-1.17,0.023957432
8-Apr-14,1845.48,1851.96,1854.95,1837.49,2358226432,17.46,-18.44,0.44,-0.088577917
9-Apr-14,1852.64,1872.18,1872.43,1852.38,2173995264,20.05,7.16,0.68,-0.084743132
10-Apr-14,1872.28,1833.08,1872.53,1830.87,2599949824,41.66,19.64,0.1,0.163831839
11-Apr-14,1830.65,1815.69,1835.07,1814.36,2624986368,20.71,-41.63,-2.43,0.009537781
14-Apr-14,1818.18,1830.61,1834.19,1815.8,2057459968,18.39,-12.47,2.49,-0.275838368
15-Apr-14,1831.45,1842.98,1844.02,1816.29,2416961536,27.73,13.27,0.84,0.148741121
16-Apr-14,1846.01,1862.31,1862.31,1846.01,2214454016,16.3,14.56,3.03,-0.091448058
17-Apr-14,1861.73,1864.85,1869.63,1856.72,2292668928,12.91,15.72,-0.58,0.034115223
21-Apr-14,1865.79,1871.89,1871.89,1863.18,1638695296,8.71,4.06,0.94,-0.3990819
22-Apr-14,1872.57,1879.55,1884.89,1872.57,2036879488,12.32,6.78,0.68,0.195487359
23-Apr-14,1879.32,1875.39,1879.75,1873.91,2000888320,5.84,6.75,-0.23,-0.017987595
24-Apr-14,1881.97,1878.61,1884.06,1870.24,2223130368,13.82,2.65,6.58,0.099968068
25-Apr-14,1877.72,1863.4,1877.72,1859.7,2145002752,18.02,-4.25,-0.89,-0.036423084
28-Apr-14,1865,1869.43,1877.01,1850.61,2760756736,26.4,-12.72,1.6,0.223038117
29-Apr-14,1870.78,1878.33,1880.6,1870.78,2101549952,9.82,5.78,1.35,-0.313676476
30-Apr-14,1877.1,1883.95,1885.2,1872.69,2300784640,12.51,6.32,-1.23,0.086594236
1-May-14,1884.39,1883.68,1888.59,1878.04,2021355008,10.55,7.29,0.44,-0.138238771
2-May-14,1885.3,1881.14,1891.33,1878.5,1883698432,12.83,0.91,1.62,-0.073077821
5-May-14,1879.45,1884.66,1885.51,1866.77,1645259648,18.74,-5.85,-1.69,-0.144924714
6-May-14,1883.69,1867.72,1883.69,1867.72,1902967424,15.97,4.24,-0.97,0.135424166
7-May-14,1868.53,1878.21,1878.83,1859.79,2255215872,19.04,-15.16,0.81,0.156192785
8-May-14,1877.39,1875.63,1889.07,1870.05,2013614976,19.02,8.86,-0.82,-0.119983661
9-May-14,1875.27,1878.48,1878.57,1867.02,1844061952,11.55,-2.12,-0.36,-0.091945406
12-May-14,1880.03,1896.65,1897.13,1880.03,1756270592,17.1,4.76,1.55,-0.049987377
13-May-14,1896.75,1897.45,1902.17,1896.06,1721150464,6.11,16.72,0.1,-0.020405031
14-May-14,1897.13,1888.53,1897.13,1885.77,1658593920,11.36,0.38,-0.32,-0.037716612
15-May-14,1888.16,1870.85,1888.16,1862.36,2234996992,25.8,-8.97,-0.37,0.257898813
16-May-14,1871.19,1877.86,1878.28,1864.82,2044161024,13.46,-16.97,0.34,-0.093356622
19-May-14,1876.66,1885.08,1886,1872.42,1651389056,13.58,5.47,-1.2,-0.237843388
20-May-14,1884.88,1872.83,1884.88,1868.14,1818656512,16.74,8.22,-0.2,0.091973088
21-May-14,1873.34,1888.03,1888.8,1873.34,1676727808,15.46,-11.54,0.51,-0.08464624
22-May-14,1888.19,1892.49,1896.33,1885.39,1604876160,10.94,14.85,0.16,-0.044770836
23-May-14,1893.32,1900.53,1901.26,1893.32,1379706112,7.94,5.13,0.83,-0.163201457
27-May-14,1902.01,1911.91,1912.28,1902.01,1759317248,10.27,8.69,1.48,0.215771849
28-May-14,1911.77,1909.78,1914.46,1907.3,1678006272,7.16,9.76,-0.14,-0.048456896
29-May-14,1910.6,1920.03,1920.03,1909.82,1566936320,10.21,-1.17,0.82,-0.070883514
30-May-14,1920.33,1923.57,1924.03,1916.64,1782194048,7.39,9.73,0.3,0.12078243
2-Jun-14,1923.87,1924.97,1925.88,1915.98,1463696256,9.9,3.54,0.3,-0.217598283
3-Jun-14,1923.07,1924.24,1925.07,1918.79,1635198976,6.28,-0.8,-1.9,0.104881866
4-Jun-14,1923.06,1927.88,1928.63,1918.6,1618297984,10.03,-0.01,-1.18,-0.010443684
5-Jun-14,1928.52,1940.46,1941.74,1922.93,1729144576,18.81,5.46,0.64,0.064104872
6-Jun-14,1942.41,1949.44,1949.44,1942.41,1615180032,7.03,13.89,1.95,-0.070558416
9-Jun-14,1948.97,1951.27,1955.55,1947.16,1695003904,8.39,6.56,-0.47,0.047093621
10-Jun-14,1950.34,1950.79,1950.86,1944.64,1643862016,6.22,1.37,-0.93,-0.031110816
11-Jun-14,1949.37,1943.89,1949.37,1940.08,1655292416,9.29,-0.97,-1.42,0.006905366
12-Jun-14,1943.35,1930.11,1943.35,1925.78,1880305280,17.57,-6.02,-0.54,0.119668262
13-Jun-14,1930.8,1936.16,1937.3,1927.69,1681238400,9.61,-12.55,0.69,-0.118404909
16-Jun-14,1934.84,1937.78,1941.15,1930.91,1767987072,10.24,4.04,-1.32,0.04906635
17-Jun-14,1937.15,1941.99,1943.69,1933.55,1726871040,10.14,2.31,-0.63,-0.023809556
18-Jun-14,1942.73,1956.98,1957.74,1939.29,1881836416,18.45,5.58,0.74,0.082347953
19-Jun-14,1957.5,1959.48,1959.87,1952.26,1810535552,7.61,14.77,0.52,-0.03938109
20-Jun-14,1960.45,1962.87,1963.91,1959.17,2631848448,4.74,2.95,0.97,0.312066942
23-Jun-14,1962.92,1962.61,1963.74,1958.89,1672288000,4.85,2.47,0.05,-0.573800953
24-Jun-14,1961.97,1949.98,1968.17,1948.34,1942516096,19.83,-0.95,-0.64,0.13911241
25-Jun-14,1949.27,1959.53,1960.83,1947.49,1935366912,13.34,-12.7,-0.71,-0.003693968
26-Jun-14,1959.89,1957.22,1959.89,1944.69,1714983936,15.2,10.62,0.36,-0.128504397
27-Jun-14,1956.56,1960.96,1961.47,1952.18,1945514496,9.29,-3.33,-0.66,0.118493365
30-Jun-14,1960.79,1960.23,1964.24,1958.22,1811184640,6.02,4.23,-0.17,-0.074166848
1-Jul-14,1962.29,1973.32,1978.58,1962.29,1866250368,16.29,1.5,2.06,0.029506078
2-Jul-14,1973.06,1974.62,1976.67,1972.58,1667695744,4.09,10.77,-0.26,-0.119059262
3-Jul-14,1975.88,1985.44,1985.59,1975.88,1220827136,9.71,2.82,1.26,-0.366037578
7-Jul-14,1984.22,1977.65,1984.22,1974.88,1591918592,9.34,8.34,-1.22,0.233109568
8-Jul-14,1976.39,1963.71,1976.39,1959.46,1991922560,16.93,-7.83,-1.26,0.200813012
9-Jul-14,1965.1,1972.83,1974.15,1965.1,1804044416,9.05,-11.29,1.39,-0.104142749
10-Jul-14,1966.67,1964.68,1969.84,1952.86,1831713536,16.98,1.57,-6.16,0.015105593
11-Jul-14,1965.76,1967.57,1968.67,1959.63,1582468608,9.04,-0.91,1.08,-0.157503869
14-Jul-14,1969.86,1977.1,1979.85,1969.86,1677362816,9.99,4.1,2.29,0.056573454
15-Jul-14,1977.36,1973.28,1982.52,1965.34,2117261696,17.18,7.5,0.26,0.207767836
16-Jul-14,1976.35,1981.57,1983.94,1975.67,2455134208,8.27,-1.01,3.07,0.137618755
17-Jul-14,1979.75,1958.12,1981.8,1955.59,2339517696,26.21,3.4,-1.82,-0.049418952
18-Jul-14,1961.54,1978.22,1979.91,1960.82,1960937472,19.09,-18.21,3.42,-0.193060834
21-Jul-14,1976.93,1973.63,1976.93,1965.77,1726472064,11.16,15.39,-1.29,-0.135806083
22-Jul-14,1975.65,1983.53,1986.24,1975.65,1884941696,10.59,-1.28,2.02,0.084071371
23-Jul-14,1985.32,1987.01,1989.23,1982.44,2010799872,6.79,9.67,1.79,0.0625911
24-Jul-14,1988.07,1987.98,1991.39,1985.79,2106153216,5.6,2.75,1.06,0.045273698
25-Jul-14,1984.6,1978.34,1984.6,1974.37,1701723008,10.23,-3.47,-3.38,-0.237659247
28-Jul-14,1978.25,1978.91,1981.52,1967.31,1849138048,14.21,-6.35,-0.09,0.079720949
29-Jul-14,1980.03,1969.95,1984.85,1969.95,2271592704,14.9,1.78,1.12,0.185972888
30-Jul-14,1973.21,1970.07,1978.9,1962.42,2152845568,16.48,-6.82,3.26,-0.055158223
31-Jul-14,1965.14,1930.67,1965.14,1930.67,2533592832,34.47,-8.07,-4.93,0.150279579
1-Aug-14,1929.8,1925.15,1937.35,1916.37,2256536576,20.98,-35.34,-0.87,-0.122779422
